search_query,title,image_url,filename,save_path,download_status,has_people,has_plague_doctor,has_grim_reaper,confidence,tags,reason,error
plague doctor,pinterest_plague doctor_14,https://i.pinimg.com/60x60/4d/60/cf/4d60cfe94de3770af50ec3cef7d750eb.jpg,plague_doctor_1775741868_pinterest_plague_doctor_14.jpg,pinterest_data\raw\plague_doctor_1775741868_pinterest_plague_doctor_14.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图像中有一个穿着黑色长袍并戴着鸟嘴形状面具的人物，符合'鸟嘴医生'的特征。,
plague doctor,pinterest_plague doctor_15,https://i.pinimg.com/60x60/34/08/05/340805e7c08e1af92f8735ee6661b561.jpg,plague_doctor_1775741869_pinterest_plague_doctor_15.jpg,pinterest_data\raw\plague_doctor_1775741869_pinterest_plague_doctor_15.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'outdoor']",图中有一个人穿着黑色长袍和鸟嘴形状的面具，符合‘鸟嘴医生’的特征。同时，这个人还穿着骷髅头和骨镰，符合‘死神’的特征。,
plague doctor,pinterest_plague doctor_16,https://i.pinimg.com/60x60/85/fb/b5/85fbb5315fb04c5b7d3c00c0ef51a4c2.jpg,plague_doctor_1775741870_pinterest_plague_doctor_16.jpg,pinterest_data\raw\plague_doctor_1775741870_pinterest_plague_doctor_16.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中有一个人物，穿着黑色长袍，戴着鸟嘴形状的面具。,
plague doctor,pinterest_plague doctor_17,https://i.pinimg.com/60x60/20/e0/4f/20e04fd08c1f909da131f2e3642af787.jpg,plague_doctor_1775741871_pinterest_plague_doctor_17.jpg,pinterest_data\raw\plague_doctor_1775741871_pinterest_plague_doctor_17.jpg,success,0,0,0,0.95,"['robe', 'mask', 'beak_mask']",图片中没有人物出现。,
plague doctor,pinterest_plague doctor_18,https://i.pinimg.com/60x60/d8/62/79/d862799d4bde6d30f526fc7de54c948d.jpg,plague_doctor_1775741872_pinterest_plague_doctor_18.jpg,pinterest_data\raw\plague_doctor_1775741872_pinterest_plague_doctor_18.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，手持骷髅，符合死神的特征。,
plague doctor,pinterest_plague doctor_19,https://i.pinimg.com/60x60/5a/c9/b4/5ac9b472cae8c022488945dff090f687.jpg,plague_doctor_1775741873_pinterest_plague_doctor_19.jpg,pinterest_data\raw\plague_doctor_1775741873_pinterest_plague_doctor_19.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,pinterest_plague doctor_20,https://i.pinimg.com/60x60/2e/01/11/2e0111e58948013f1b36b7af14c77867.jpg,plague_doctor_1775741874_pinterest_plague_doctor_20.jpg,pinterest_data\raw\plague_doctor_1775741874_pinterest_plague_doctor_20.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物符合死神的特征，即骷髅骨架、身披黑袍和手持镰刀。,
plague doctor,pinterest_plague doctor_21,https://i.pinimg.com/60x60/7e/50/24/7e5024aedd6f1922c687f3a474cb64f7.jpg,plague_doctor_1775741875_pinterest_plague_doctor_21.jpg,pinterest_data\raw\plague_doctor_1775741875_pinterest_plague_doctor_21.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,pinterest_plague doctor_22,https://i.pinimg.com/60x60/0a/15/2e/0a152e6ac9b777597f32731db1972d39.jpg,plague_doctor_1775741877_pinterest_plague_doctor_22.jpg,pinterest_data\raw\plague_doctor_1775741877_pinterest_plague_doctor_22.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,pinterest_plague doctor_23,https://i.pinimg.com/60x60/13/5b/2c/135b2cc99be96165de0584a488d2411f.jpg,plague_doctor_1775741878_pinterest_plague_doctor_23.jpg,pinterest_data\raw\plague_doctor_1775741878_pinterest_plague_doctor_23.jpg,success,1,0,0,0.95,"['robe', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,"a woman dressed in black holding a wine glass and a bird on her arm, while wearing a top hat",https://i.pinimg.com/236x/ef/00/a0/ef00a0fb2ed849f3e6229fa96e76e875.jpg,plague_doctor_1775741879_a_woman_dressed_in_black_holding_a_wine_glass_and_a_bird_on_her_arm__while_wearing_a_top_hat.jpg,pinterest_data\raw\plague_doctor_1775741879_a_woman_dressed_in_black_holding_a_wine_glass_and_a_bird_on_her_arm__while_wearing_a_top_hat.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval']",人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,其中包括图片：,https://i.pinimg.com/videos/thumbnails/originals/c7/fa/89/c7fa898c461c735cb6430af3530a8972.0000000.jpg,plague_doctor_1775741880_其中包括图片.jpg,pinterest_data\raw\plague_doctor_1775741880_其中包括图片.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,"幻想生物, 万圣节, 涂鸦, 綠色",https://i.pinimg.com/236x/f3/57/af/f357af7c0690834a62457a982e1a756c.jpg,plague_doctor_1775741881_幻想生物__万圣节__涂鸦__綠色.jpg,pinterest_data\raw\plague_doctor_1775741881_幻想生物__万圣节__涂鸦__綠色.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,the concept art for an animated character,https://i.pinimg.com/236x/6d/ca/eb/6dcaebf8024c6237a201bcb0ee1180b2.jpg,plague_doctor_1775741883_the_concept_art_for_an_animated_character.jpg,pinterest_data\raw\plague_doctor_1775741883_the_concept_art_for_an_animated_character.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有穿着黑色长袍和戴有鸟嘴形状面具的人物，符合'鸟嘴医生'的特征。,
plague doctor,a black bag with a bird wearing a top hat and holding a light in its hand,https://i.pinimg.com/236x/dd/7e/d2/dd7ed22f723807135ab8785203c5f03b.jpg,plague_doctor_1775741884_a_black_bag_with_a_bird_wearing_a_top_hat_and_holding_a_light_in_its_hand.jpg,pinterest_data\raw\plague_doctor_1775741884_a_black_bag_with_a_bird_wearing_a_top_hat_and_holding_a_light_in_its_hand.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a drawing of a man in a top hat and long coat with a bird on his shoulder,https://i.pinimg.com/236x/02/b5/08/02b50838f4dd9b392a50ba1fbf6062dd.jpg,plague_doctor_1775741885_a_drawing_of_a_man_in_a_top_hat_and_long_coat_with_a_bird_on_his_shoulder.jpg,pinterest_data\raw\plague_doctor_1775741885_a_drawing_of_a_man_in_a_top_hat_and_long_coat_with_a_bird_on_his_shoulder.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有两个穿着黑色长袍和戴有鸟嘴面具的人物，符合'鸟嘴医生'的特征。,
plague doctor,"a bird wearing a black hat and holding a bunch of flowers in its beak, against a blue background",https://i.pinimg.com/236x/68/6b/9c/686b9c5201aea9265b872f26939b4a39.jpg,plague_doctor_1775741887_a_bird_wearing_a_black_hat_and_holding_a_bunch_of_flowers_in_its_beak__against_a_blue_background.jpg,pinterest_data\raw\plague_doctor_1775741887_a_bird_wearing_a_black_hat_and_holding_a_bunch_of_flowers_in_its_beak__against_a_blue_background.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a drawing of a woman standing next to a dog wearing a hat and holding a flower in it's mouth,https://i.pinimg.com/236x/04/19/a6/0419a608464e2de113acaa25bc9d69bb.jpg,plague_doctor_1775741888_a_drawing_of_a_woman_standing_next_to_a_dog_wearing_a_hat_and_holding_a_flower_in_it_s_mouth.jpg,pinterest_data\raw\plague_doctor_1775741888_a_drawing_of_a_woman_standing_next_to_a_dog_wearing_a_hat_and_holding_a_flower_in_it_s_mouth.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有一个人物，穿着黑色长袍和鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,a man in a top hat and trench coat standing next to a tiled wall with red eyes,https://i.pinimg.com/236x/8a/bc/ec/8abcece5567888912468c1e537fdaa85.jpg,plague_doctor_1775741889_a_man_in_a_top_hat_and_trench_coat_standing_next_to_a_tiled_wall_with_red_eyes.jpg,pinterest_data\raw\plague_doctor_1775741889_a_man_in_a_top_hat_and_trench_coat_standing_next_to_a_tiled_wall_with_red_eyes.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",该人物穿着黑色长袍，戴着带有红色眼睛的鸟嘴形状面具，符合‘鸟嘴医生’的特征。,
plague doctor,其中包括图片：Lord Of The Rings,https://i.pinimg.com/videos/thumbnails/originals/bc/01/54/bc015480cad2f7f63e9ce1b2db0e3139.0000000.jpg,plague_doctor_1775741890_其中包括图片_Lord_Of_The_Rings.jpg,pinterest_data\raw\plague_doctor_1775741890_其中包括图片_Lord_Of_The_Rings.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,a black bird wearing a top hat and standing next to a man,https://i.pinimg.com/236x/c9/a6/a2/c9a6a271dca0bdac9291bdf590e16b5a.jpg,plague_doctor_1775741891_a_black_bird_wearing_a_top_hat_and_standing_next_to_a_man.jpg,pinterest_data\raw\plague_doctor_1775741891_a_black_bird_wearing_a_top_hat_and_standing_next_to_a_man.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a black and white drawing of a raven wearing a hooded jacket with large round eyes,https://i.pinimg.com/236x/7d/31/3b/7d313b1070e0ae38566934fc83872379.jpg,plague_doctor_1775741893_a_black_and_white_drawing_of_a_raven_wearing_a_hooded_jacket_with_large_round_eyes.jpg,pinterest_data\raw\plague_doctor_1775741893_a_black_and_white_drawing_of_a_raven_wearing_a_hooded_jacket_with_large_round_eyes.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图像中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,其中包括图片：Plague doctor cough meme x JoJo,https://i.pinimg.com/videos/thumbnails/originals/01/2e/4a/012e4ab9d5e00bb3639788b0fca52367.0000000.jpg,plague_doctor_1775741894_其中包括图片_Plague_doctor_cough_meme_x_JoJo.jpg,pinterest_data\raw\plague_doctor_1775741894_其中包括图片_Plague_doctor_cough_meme_x_JoJo.jpg,success,1,0,0,0.95,"['plague_doctor', 'robe', 'mask', 'beak_mask']",图片中有一个穿着黑色长袍，戴着鸟嘴形状面具的人。,
plague doctor,其中包括图片：,https://i.pinimg.com/videos/thumbnails/originals/e1/db/60/e1db6044883f770297de18131b9111e3.0000000.jpg,plague_doctor_1775741895_其中包括图片.jpg,pinterest_data\raw\plague_doctor_1775741895_其中包括图片.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical', 'indoor']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a man with crows on his head standing in front of some trees and red lights,https://i.pinimg.com/236x/de/29/09/de29096b18b2f64cdedfb6d5543eaeba.jpg,plague_doctor_1775741896_a_man_with_crows_on_his_head_standing_in_front_of_some_trees_and_red_lights.jpg,pinterest_data\raw\plague_doctor_1775741896_a_man_with_crows_on_his_head_standing_in_front_of_some_trees_and_red_lights.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a painting of a man in a top hat and cape with two figures behind him,https://i.pinimg.com/236x/db/ff/d3/dbffd3750a67c17547586331278ea57c.jpg,plague_doctor_1775741897_a_painting_of_a_man_in_a_top_hat_and_cape_with_two_figures_behind_him.jpg,pinterest_data\raw\plague_doctor_1775741897_a_painting_of_a_man_in_a_top_hat_and_cape_with_two_figures_behind_him.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有穿着黑色长袍和戴有鸟嘴面具的人物，符合'鸟嘴医生'的特征。,
plague doctor,an image of a man in black outfit and hat,https://i.pinimg.com/236x/19/3f/66/193f66cc2c0b2115927b4e8eb95d304b.jpg,plague_doctor_1775741898_an_image_of_a_man_in_black_outfit_and_hat.jpg,pinterest_data\raw\plague_doctor_1775741898_an_image_of_a_man_in_black_outfit_and_hat.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有一个人物，穿着黑色长袍和鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,a penguin wearing a top hat with the words person coughs,https://i.pinimg.com/236x/01/03/25/010325962ab19c8a8b94482d98601887.jpg,plague_doctor_1775741900_a_penguin_wearing_a_top_hat_with_the_words_person_coughs.jpg,pinterest_data\raw\plague_doctor_1775741900_a_penguin_wearing_a_top_hat_with_the_words_person_coughs.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,two different views of the head and neck of a man with a knife in his mouth,https://i.pinimg.com/236x/da/70/4d/da704d39eb0e0d94af9c1c2ccc69ebe5.jpg,plague_doctor_1775741901_two_different_views_of_the_head_and_neck_of_a_man_with_a_knife_in_his_mouth.jpg,pinterest_data\raw\plague_doctor_1775741901_two_different_views_of_the_head_and_neck_of_a_man_with_a_knife_in_his_mouth.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有穿着黑色长袍、戴有鸟嘴形状面具的人物，符合‘鸟嘴医生’的特征。,
plague doctor,a group of people dressed in black standing next to each other,https://i.pinimg.com/236x/f0/b7/46/f0b746d44ba61f1a84392c4b854e47e3.jpg,plague_doctor_1775741902_a_group_of_people_dressed_in_black_standing_next_to_each_other.jpg,pinterest_data\raw\plague_doctor_1775741902_a_group_of_people_dressed_in_black_standing_next_to_each_other.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有两个穿着黑色长袍和戴有鸟嘴面具的人物，符合‘鸟嘴医生’的特征。没有明显的死亡象征，因此不符合‘死神’的特征。,
plague doctor,a black mask with two holes in the middle and an eye patch at the bottom,https://i.pinimg.com/236x/f0/ed/fe/f0edfe818b5408a4467ea14f4ba9635f.jpg,plague_doctor_1775741903_a_black_mask_with_two_holes_in_the_middle_and_an_eye_patch_at_the_bottom.jpg,pinterest_data\raw\plague_doctor_1775741903_a_black_mask_with_two_holes_in_the_middle_and_an_eye_patch_at_the_bottom.jpg,success,0,0,0,0.95,"['mask', 'beak_mask']",图像中没有可见的人物，但有一个鸟嘴形状的面具。,
plague doctor,a drawing of a person wearing a plague mask and holding their hands to his face,https://i.pinimg.com/236x/ae/85/ea/ae85eaacb3e9d5cc31426ed74f4481bd.jpg,plague_doctor_1775741905_a_drawing_of_a_person_wearing_a_plague_mask_and_holding_their_hands_to_his_face.jpg,pinterest_data\raw\plague_doctor_1775741905_a_drawing_of_a_person_wearing_a_plague_mask_and_holding_their_hands_to_his_face.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",该角色穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,pinterest_plague doctor_46,https://i.pinimg.com/236x/bb/76/9b/bb769b6c04a1bf2b07730ee86f828159.jpg,plague_doctor_1775741906_pinterest_plague_doctor_46.jpg,pinterest_data\raw\plague_doctor_1775741906_pinterest_plague_doctor_46.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,the different types of masks that are used in video games and tv screenshots,https://i.pinimg.com/236x/da/f7/f0/daf7f0f828c4f4f933e707072a03303d.jpg,plague_doctor_1775741908_the_different_types_of_masks_that_are_used_in_video_games_and_tv_screenshots.jpg,pinterest_data\raw\plague_doctor_1775741908_the_different_types_of_masks_that_are_used_in_video_games_and_tv_screenshots.jpg,success,0,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'indoor', 'outdoor']",图片中没有人物形象，因此无法判断是否包含'死神'或'鸟嘴医生'的形象。,
plague doctor,"ペスト医師,Plague doctor,ペストマスク,plague mask,煮付,Nitsuke",https://i.pinimg.com/236x/14/a6/ab/14a6abd7dc524d77067843f1a105b4a5.jpg,plague_doctor_1775741909_ペスト医師_Plague_doctor_ペストマスク_plague_mask_煮付_Nitsuke.jpg,pinterest_data\raw\plague_doctor_1775741909_ペスト医師_Plague_doctor_ペストマスク_plague_mask_煮付_Nitsuke.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a person with a hat on standing in front of a full moon and some feathers,https://i.pinimg.com/236x/7d/71/f3/7d71f301a307e4b58911011dfc4d350d.jpg,plague_doctor_1775741910_a_person_with_a_hat_on_standing_in_front_of_a_full_moon_and_some_feathers.jpg,pinterest_data\raw\plague_doctor_1775741910_a_person_with_a_hat_on_standing_in_front_of_a_full_moon_and_some_feathers.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,其中包括图片：piggy unboxing in a nutshell,https://i.pinimg.com/videos/thumbnails/originals/01/c3/2f/01c32f1bbd824bae9d4427e33b51c6b7.0000000.jpg,plague_doctor_1775741911_其中包括图片_piggy_unboxing_in_a_nutshell.jpg,pinterest_data\raw\plague_doctor_1775741911_其中包括图片_piggy_unboxing_in_a_nutshell.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a drawing of a bird wearing a top hat with a knife in it's beak,https://i.pinimg.com/236x/cc/14/f8/cc14f8d652f60de1de052cd17158aa4b.jpg,plague_doctor_1775741914_a_drawing_of_a_bird_wearing_a_top_hat_with_a_knife_in_it_s_beak.jpg,pinterest_data\raw\plague_doctor_1775741914_a_drawing_of_a_bird_wearing_a_top_hat_with_a_knife_in_it_s_beak.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物有鸟嘴形状的面具和骷髅头，符合死神的特征。,
plague doctor,a black and white drawing of a woman wearing a hat with a bird on her head,https://i.pinimg.com/236x/fd/ae/32/fdae32589ae920cc59cbb472dcd6fbd7.jpg,plague_doctor_1775741915_a_black_and_white_drawing_of_a_woman_wearing_a_hat_with_a_bird_on_her_head.jpg,pinterest_data\raw\plague_doctor_1775741915_a_black_and_white_drawing_of_a_woman_wearing_a_hat_with_a_bird_on_her_head.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有一个人物，穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a man in a hat and coat with his arms crossed,https://i.pinimg.com/236x/bc/1c/8f/bc1c8f13b50d9741b9de617d16ccbe5d.jpg,plague_doctor_1775741917_a_man_in_a_hat_and_coat_with_his_arms_crossed.jpg,pinterest_data\raw\plague_doctor_1775741917_a_man_in_a_hat_and_coat_with_his_arms_crossed.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",人物穿着深色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,the anatomy of a plague doctor,https://i.pinimg.com/236x/bc/13/d5/bc13d55f936c54056cc6d45ba1cb21ec.jpg,plague_doctor_1775741918_the_anatomy_of_a_plague_doctor.jpg,pinterest_data\raw\plague_doctor_1775741918_the_anatomy_of_a_plague_doctor.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图片中的人物穿着深色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a drawing of a woman holding some balloons,https://i.pinimg.com/236x/2d/5a/96/2d5a96915bae8d1a1939c9b267e0b81f.jpg,plague_doctor_1775741919_a_drawing_of_a_woman_holding_some_balloons.jpg,pinterest_data\raw\plague_doctor_1775741919_a_drawing_of_a_woman_holding_some_balloons.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",人物穿着黑色长袍和鸟嘴面具，符合'鸟嘴医生'的特征。,
